accidents,traffic_fine_amount,traffic_density,traffic_lights,pavement_quality,urban_area,average_speed,rain_intensity,vehicle_count,time_of_day
13,8.9512,2.0447,0.673,4.0036,0,10.8283,1.5462,90.2783,23.9596
21,5.0349,9.3268,0.5308,3.7682,1,27.4233,0.397,5.8189,13.0591
19,5.5939,2.6449,0.3854,4.2382,1,27.8895,1.7379,26.5932,16.7266
18,6.6393,1.4989,0.1491,3.0982,0,30.3122,2.8839,22.7079,17.3034
11,9.3374,0.8997,0.0221,2.5072,1,29.1908,2.2482,74.6729,0.0041
26,1.172,5.6338,0.2188,1.8697,1,24.7618,0.7322,47.0124,13.2591
19,5.2916,1.1376,0.1075,1.1188,1,40.1049,1.3278,2.4863,23.1134
17,7.1895,1.3878,0.7854,2.7871,1,46.695,1.2763,77.5702,18.0197
8,7.5044,3.0003,0.1125,4.4475,0,13.4881,0.2938,36.8185,8.1703
18,7.2328,2.8165,0.7242,2.9699,0,6.5097,2.6576,26.7856,8.7497
24,2.2099,6.0424,0.3857,4.598,1,21.2544,1.1444,19.0891,7.2868
24,3.6946,8.1675,0.0734,1.7846,0,1.3211,1.4828,94.6552,15.125
21,4.2284,7.6135,0.8127,3.4757,0,44.1659,0.8737,94.2618,2.3356
11,8.2399,2.6248,0.5796,3.2433,1,11.9853,0.4572,8.5787,6.96
23,3.5088,2.4531,0.2358,3.3522,1,27.4648,2.7063,24.044,11.9571
25,2.8963,9.6579,0.8947,3.2252,1,5.7547,0.1122,64.9658,12.8452
13,9.617,0.0824,0.0453,1.1083,1,27.6629,1.1996,67.372,14.5778
34,1.0798,8.7972,0.2018,0.718,1,1.9497,2.1921,42.3495,19.1334
7,9.9804,1.9973,0.752,4.8931,1,38.4403,0.9266,57.2825,3.9177
23,7.0914,9.4728,0.7094,0.2265,0,47.7711,1.3381,70.5604,5.4004
16,8.4562,3.4231,0.2893,2.3387,1,15.3488,1.6934,95.1004,20.9355
25,3.6516,4.4035,0.062,2.1254,0,12.9107,2.9852,72.7858,19.9478
30,1.1288,7.0712,0.8581,1.8001,0,22.3997,2.2749,11.9168,19.7177
20,7.6408,5.8767,0.3137,3.9099,1,30.9987,2.9013,72.0668,5.0068
11,8.5073,3.1794,0.1957,3.7268,1,9.4481,2.0794,7.7049,1.3982
16,7.6643,5.5383,0.5161,4.5261,0,40.1654,0.8072,50.7482,12.562
29,2.2857,7.3071,0.9102,1.9774,1,9.9267,0.8625,53.1626,20.881
15,7.7809,0.4233,0.0435,2.8209,1,0.2737,2.4674,78.0482,5.7004
12,7.9203,0.112,0.7658,4.4615,1,26.2125,1.2831,2.1443,21.7008
15,6.9269,4.5807,0.5725,4.9692,1,5.7575,1.1107,87.6005,3.3968
18,7.895,1.3184,0.4254,4.8465,1,34.9119,2.8353,66.7246,7.1543
12,8.6133,6.6434,0.7441,3.5892,1,8.3735,0.0397,4.0879,7.1589
18,6.5224,2.1405,0.9658,0.7161,1,40.869,1.5749,16.843,3.6264
29,1.7974,4.3285,0.2292,0.1159,1,23.5184,2.3252,4.9122,20.9467
20,5.3887,1.9767,0.1436,4.1261,1,28.3139,2.2085,76.828,9.9022
23,1.6988,5.4848,0.9129,4.2047,1,9.3293,1.1027,17.9196,4.5758
19,4.6679,1.1605,0.669,3.7318,1,7.3344,1.6069,5.5144,3.5339
15,4.664,0.2311,0.438,1.3996,1,31.5646,0.0167,14.6608,10.1019
21,1.5941,0.5113,0.5733,3.1991,0,12.773,1.6045,56.3961,0.4149
26,4.1394,9.5426,0.7456,1.5812,1,19.2963,1.7712,50.0532,2.9053
24,1.999,1.4229,0.773,2.2532,1,23.9725,2.6244,25.3795,0.0888
17,8.2741,7.0848,0.9199,1.9122,1,11.4817,0.6322,94.3506,0.5853
12,9.5292,0.6793,0.4268,4.5682,0,39.7712,2.4754,85.6261,23.937
25,1.6508,1.0816,0.2934,1.1708,1,46.9712,2.1542,32.1316,10.7733
15,9.596,5.0888,0.6397,2.8881,1,21.5947,1.9981,47.9826,17.4942
22,5.7032,4.6487,0.4157,1.8049,1,45.8774,1.1832,52.1655,17.6899
29,3.6961,9.5158,0.5946,3.3154,1,44.1341,1.1023,75.8614,21.1298
28,1.6918,9.4484,0.42,2.8228,0,8.3024,2.1098,43.3667,2.4899
23,5.5056,7.7961,0.153,4.6199,1,8.6691,2.9707,55.1006,12.6161
15,8.1506,6.021,0.4694,0.5081,0,23.8703,1.2161,41.844,7.7213
21,7.3638,4.5496,0.6909,1.1032,1,26.2929,2.7558,76.5193,13.1636
25,1.452,3.5618,0.7993,3.8317,1,17.0565,1.7596,56.0375,7.9709
32,1.6561,9.4709,0.4933,1.8439,1,15.646,2.6045,82.9503,4.4078
21,4.6259,6.0291,0.1652,0.8289,1,21.5684,0.6516,6.3198,16.1479
27,3.6576,5.7907,0.4147,2.5166,1,34.524,2.2867,90.5263,0.9223
25,3.0915,2.319,0.7863,3.2607,1,4.2197,2.5048,82.1197,21.4893
23,3.529,0.467,0.4129,0.2241,1,35.5291,2.4965,82.032,3.5104
24,8.2313,9.4519,0.6965,1.4581,1,46.312,2.3541,14.8906,14.7635
12,9.3631,3.1374,0.5072,4.0471,1,38.1753,0.9126,27.0838,18.1009
20,4.6459,4.4259,0.2412,2.6012,1,9.5838,1.5659,98.0459,1.7503
11,9.155,1.1464,0.7962,0.1769,0,4.3741,0.8991,95.0772,21.6791
27,3.8935,8.3692,0.0842,1.4098,1,24.519,1.0289,23.4279,8.5483
15,5.2879,0.2763,0.5249,3.1957,0,47.8203,0.9037,43.8574,23.9214
25,3.0343,8.3399,0.2089,0.9968,1,40.953,0.8527,16.4384,1.6508
16,6.7643,1.4029,0.0671,4.137,1,28.1367,2.0803,27.0012,17.2026
14,9.8108,8.8656,0.5029,3.3829,0,7.1491,1.9508,19.2881,3.8571
20,6.4314,7.2977,0.4996,2.3569,1,35.6918,0.6128,9.0128,9.6646
22,4.2203,1.6467,0.7069,4.5781,1,40.6499,2.0746,58.3684,10.6371
20,6.8304,5.6582,0.7448,1.959,1,46.7535,0.8732,24.8378,9.7477
22,2.1063,3.1266,0.7278,1.1754,0,30.6058,0.6052,99.2318,8.1018
16,8.9979,1.7823,0.4096,3.307,1,25.7233,2.2418,52.0285,18.413
25,5.5278,8.5918,0.6317,2.8665,1,30.9591,1.0886,36.5503,19.6773
23,5.0441,4.0352,0.5769,1.6762,0,47.1626,1.7081,91.4031,8.0547
18,6.2728,3.9854,0.4216,1.7183,1,31.4064,0.6004,62.4539,11.5835
18,6.6231,1.6989,0.5972,1.9911,1,12.8796,1.8411,13.5808,10.1222
24,1.646,3.8307,0.9472,1.4557,1,31.8076,0.624,50.2842,14.2444
18,7.1436,8.7162,0.1929,3.5512,1,43.9872,0.5006,44.6668,3.6064
23,3.1774,3.6313,0.9058,3.2568,1,28.3501,1.1596,76.7481,19.3364
23,7.4256,9.516,0.0535,2.2039,0,25.1349,2.3702,69.684,19.1283
18,8.4028,9.4631,0.3084,1.9893,1,36.6685,0.5296,37.7083,14.1699
14,8.2356,1.449,0.2881,1.8253,1,33.0494,0.3511,47.4785,17.9075
17,5.9725,1.7731,0.6264,1.4173,1,2.8344,0.0949,52.36,23.7241
23,5.6815,8.6267,0.1312,0.4285,0,36.2656,1.2479,42.8236,22.1402
25,2.2859,3.9276,0.8823,1.341,1,20.3775,0.8461,11.6644,14.6748
15,7.9781,0.0437,0.8286,1.606,1,47.0449,0.8763,90.6391,12.2736
27,3.4427,2.7387,0.6521,2.7384,1,48.5401,2.9458,67.5834,12.8286
19,5.4703,5.9763,0.4584,3.8689,1,22.4369,0.5824,47.5023,11.1987
27,3.5585,7.9927,0.933,1.9785,0,48.4397,1.3753,57.3891,11.5254
23,2.2045,1.3339,0.8307,4.7238,1,15.541,2.9591,22.1032,17.5689
14,6.666,1.1054,0.4993,4.1367,1,34.1322,0.0919,53.5251,23.8109
29,1.489,9.2209,0.7019,4.924,1,3.7527,2.09,74.8567,1.0875
13,7.7378,7.5115,0.5669,4.381,0,7.2495,1.1132,53.8338,5.5245
26,3.8583,5.8978,0.5879,3.0836,1,43.2263,2.7183,48.5859,5.045
31,1.0012,7.6919,0.331,2.9924,0,44.6892,2.7358,46.7762,19.9885
22,5.6002,4.2885,0.4621,0.6476,1,26.6306,1.1616,76.4007,10.0734
25,1.4217,7.5846,0.0781,3.612,0,16.9887,0.6644,75.5806,12.6032
21,3.4855,3.718,0.3573,3.001,1,22.5512,1.284,75.257,11.2597
19,7.3628,2.4409,0.6958,2.5347,1,43.4812,2.8959,25.3708,20.4884
26,1.5642,7.2901,0.9532,3.4664,0,10.5497,0.8442,62.1716,11.9933
17,8.554,4.1967,0.9631,2.2202,0,14.7435,2.944,78.1118,16.0283
34,1.0344,9.8138,0.5557,2.6193,1,39.2721,2.4582,56.6275,0.4676
24,3.2214,3.4949,0.6066,1.9918,1,46.7635,0.8024,78.1188,15.6589
22,7.6681,9.2173,0.1857,3.5869,1,4.6464,2.3732,85.5859,5.7828
25,3.8464,9.3296,0.6953,4.3831,0,40.1886,0.1494,18.2151,20.8048
25,1.917,2.4185,0.0707,4.2042,1,32.2534,1.6442,31.3277,18.0373
20,4.2421,7.9822,0.2847,3.9301,0,11.5386,1.072,60.5297,2.6229
24,3.4335,4.3307,0.6684,0.0689,1,37.7909,1.2808,29.6782,2.4833
17,8.5844,9.1752,0.3103,4.5594,1,36.3958,1.4186,94.1972,7.032
21,3.8201,4.5012,0.0498,1.3744,1,7.1015,1.5081,20.2193,3.0183
20,8.1004,7.443,0.8319,4.4399,1,25.1126,1.9692,36.3378,17.7679
20,9.0268,4.6697,0.3103,0.9848,1,37.9146,2.0903,99.4363,23.6836
18,4.9044,2.278,0.0631,2.1982,0,9.5772,2.9271,19.729,15.7262
11,9.1895,1.9935,0.0748,3.747,1,23.1383,2.2883,45.433,5.9771
21,4.3959,4.2543,0.2518,3.2014,1,6.0371,2.0634,32.0644,13.5425
14,9.6767,7.5549,0.178,2.0796,0,15.3417,1.1774,81.1701,19.3356
23,1.8036,6.0507,0.7743,3.3931,0,10.8972,0.3534,31.1106,23.093
13,7.1832,6.8863,0.3217,2.7447,0,25.2536,0.1764,16.9815,0.1217
19,5.4443,2.8233,0.8047,1.3787,0,7.0608,1.4331,93.3804,12.5686
21,4.4888,4.8144,0.1738,3.2316,1,19.1575,2.0048,32.4228,10.8771
16,6.6944,0.444,0.4929,1.0212,1,13.7581,1.9505,74.433,9.9478
24,7.3347,8.1753,0.688,3.4699,1,37.3024,2.8586,29.7662,12.0921
32,1.0393,9.8989,0.652,0.0156,0,34.9835,1.1473,18.6796,9.6841
25,2.5026,4.0688,0.6011,2.7439,1,4.7465,1.8834,80.4388,8.2564
17,7.4174,0.1096,0.9248,2.0053,1,47.6742,2.6636,6.5026,2.7554
14,6.9975,1.6979,0.2285,1.5155,0,37.2341,1.2122,33.8653,11.9963
17,9.6944,6.5253,0.4937,2.5785,1,30.7979,1.4332,78.2281,19.7052
20,7.8493,6.1208,0.884,3.2266,1,23.8851,2.7689,51.7016,2.5136
14,9.557,7.8786,0.0779,4.8266,1,8.8961,1.6507,69.2678,17.7238
16,7.3229,2.5388,0.0559,4.1653,1,48.1008,2.3988,7.6149,6.4264
26,3.6825,7.6363,0.2333,3.5857,1,0.3929,2.8069,75.2312,9.1498
29,1.9483,6.8798,0.633,2.3948,1,34.6241,1.7132,18.0221,23.714
13,8.0364,3.2281,0.2599,1.9607,0,25.3722,0.3276,81.0617,16.2051
22,6.7973,5.4549,0.1902,0.1626,0,45.1291,2.4651,56.8533,17.2587
26,1.4337,1.4727,0.4588,1.7955,1,19.0349,2.4533,74.177,14.4574
20,4.2405,4.5256,0.6136,4.2419,1,25.9322,0.345,22.0704,7.7367
19,9.6112,8.812,0.2486,1.9201,1,37.117,1.6444,40.1471,16.2028
17,5.5036,4.2119,0.3007,2.3079,0,2.3783,1.4613,80.4049,10.9744
27,4.8946,8.3957,0.6136,1.3592,1,2.7238,2.5415,91.1696,19.97
23,5.1193,5.9025,0.9457,1.3707,1,10.5836,0.8239,23.4306,13.7054
25,2.8799,1.9188,0.6747,0.3094,1,7.3212,1.2788,79.546,18.5097
23,4.3184,5.8111,0.7829,3.069,0,0.3222,1.8144,11.747,20.3642
25,4.3283,5.0598,0.3668,2.2403,1,31.1495,1.5517,43.1491,19.7069
28,1.4712,3.9864,0.2723,3.0298,1,39.7969,2.8651,93.9332,9.6506
18,7.9081,1.1963,0.4543,2.7344,1,47.8557,2.882,94.5685,8.8502
18,4.7485,4.1671,0.8071,3.9942,1,22.045,0.2447,30.3715,20.8576
10,8.3996,0.7276,0.4563,3.7551,1,13.986,0.8935,20.0984,3.4344
11,8.6531,0.9877,0.8467,3.8573,0,43.1951,0.0226,15.7992,6.7057
25,2.9079,4.1592,0.9888,2.4962,1,42.2198,1.2536,48.6067,2.9042
18,6.9162,3.0538,0.072,1.7694,1,31.2422,1.9864,10.1156,1.0102
21,5.2505,9.2554,0.0454,4.6672,0,13.6575,1.4139,36.3285,14.7807
13,8.9214,3.7571,0.1496,0.2713,0,45.4259,0.2015,2.6841,21.6187
24,2.9417,7.5786,0.3844,0.7631,1,8.9201,0.5879,26.6804,3.106
17,7.1003,5.3025,0.131,2.098,1,2.1823,0.5199,90.1274,19.097
23,6.4698,7.0409,0.8707,3.0698,1,39.8309,1.5334,45.2509,9.1042
23,3.6577,2.6012,0.0231,0.041,0,28.183,2.033,8.3008,14.8353
27,2.2294,9.419,0.3158,3.5966,1,12.3234,0.949,65.0368,18.3298
18,6.8648,5.3009,0.1847,2.7936,1,33.5448,0.3914,95.6077,17.0419
23,7.6474,8.3132,0.9315,2.4235,1,38.3358,2.3958,46.8774,3.2809
25,3.8406,3.6505,0.6695,2.1175,1,42.2273,2.5751,62.8045,2.7693
17,6.8035,1.0021,0.912,2.5974,1,14.1063,0.8295,92.0224,22.1806
20,4.5562,6.7371,0.9723,0.8089,0,1.2794,1.2622,42.4908,1.9073
11,7.4189,0.0776,0.4971,0.5436,1,25.5019,0.2458,66.7941,5.2416
24,2.7929,4.7529,0.2343,1.4482,1,42.8039,0.6831,44.6297,10.5203
11,9.0119,1.928,0.1937,3.5475,0,10.3911,2.301,96.251,19.7043
24,3.5867,6.2738,0.2229,2.9414,1,21.0563,1.0956,50.8764,14.463
26,4.3101,9.7942,0.7086,2.4006,0,12.821,1.8141,88.6796,13.7084
28,1.5228,4.644,0.0404,2.8576,1,0.6681,2.8386,51.2127,16.6069
32,2.0036,8.175,0.0514,2.7963,1,44.9262,2.1709,67.1702,19.2518
20,5.6428,5.0778,0.6081,1.5352,1,6.7527,1.3604,39.228,5.5805
25,3.4083,4.9584,0.6421,0.4873,1,38.3384,1.1006,91.838,0.4536
17,8.5193,9.3042,0.6653,4.4839,1,17.3302,0.5716,65.0473,3.0527
31,1.1322,8.8997,0.3719,2.9996,1,13.8841,2.2684,2.9713,3.9639
20,4.4118,7.858,0.8059,3.4887,1,47.0514,0.3373,2.5485,0.9606
20,4.0361,2.9626,0.5336,2.32,1,32.86,0.1842,67.9416,17.9404
25,1.1739,5.4501,0.1055,3.7824,1,34.3461,0.3145,12.3126,21.2382
24,2.1193,2.239,0.7971,2.9225,1,37.9826,0.7287,71.9003,17.0556
23,4.7228,4.4392,0.9531,0.269,1,17.0467,1.8814,32.8797,4.527
20,5.4358,4.8421,0.06,4.4505,1,28.1832,2.584,54.353,14.5547
27,4.6386,8.3164,0.3914,1.5277,0,13.5112,2.9779,18.2656,12.4945
27,5.7784,8.9603,0.4875,0.6895,1,41.7271,2.1945,25.376,19.6791
17,6.3562,4.1462,0.1465,0.4402,0,29.9654,0.4379,44.2549,22.6152
23,1.0893,0.177,0.8677,3.6022,1,12.1703,0.8331,66.8823,17.8304
20,5.1769,8.6177,0.2841,3.5198,0,44.9879,0.396,16.4174,12.3009
7,9.6715,1.7428,0.783,3.5008,0,29.042,0.3467,28.847,12.2652
21,5.6713,6.2188,0.671,4.5788,1,24.7515,1.7032,21.4893,19.3869
16,7.0979,0.2497,0.598,1.7447,1,1.7244,2.7202,86.4048,2.9403
25,3.8068,3.9951,0.1921,2.8057,1,45.4901,2.053,65.1526,3.6795
21,7.9659,9.8596,0.2207,3.0975,0,47.6137,2.402,47.3811,8.2443
15,7.9563,1.0069,0.0473,4.8974,1,28.1299,1.5243,94.7474,17.9313
16,5.6917,4.2369,0.2407,1.5617,0,22.1257,1.426,73.8468,1.5834
13,9.7841,3.0715,0.3454,4.7817,1,17.9783,2.8125,93.2904,8.2638
31,2.13,9.0509,0.8331,0.7437,1,13.4024,2.1659,60.1617,7.645
27,1.1525,8.6934,0.3664,3.82,0,28.7265,1.378,14.6676,11.6577
13,7.9314,2.377,0.7546,3.1644,1,6.4048,0.9977,67.8673,11.1292
11,8.2644,0.8119,0.4394,4.0845,1,45.9587,0.2794,20.9476,17.1457
30,2.0819,6.2714,0.7849,0.1434,1,8.7979,2.4629,35.2509,15.0135
25,3.3902,3.3637,0.9763,0.3907,0,37.2757,0.508,51.4522,21.6665
28,1.158,6.7208,0.2398,0.3485,1,15.3444,1.545,16.5792,4.3358
21,3.6398,0.3212,0.8623,2.9648,1,11.3036,1.9118,3.0574,10.3699
16,7.9583,1.334,0.6218,3.0147,1,27.8935,2.2322,33.3815,9.6023
20,5.6616,6.8637,0.8173,4.5305,1,38.2562,0.25,82.6073,2.7004
15,4.1329,2.1237,0.6516,2.338,0,36.3368,0.0321,2.5226,3.9559
28,4.3457,8.5759,0.4239,0.3402,1,11.6878,2.118,11.834,8.0791
23,1.0122,0.5859,0.2281,1.0476,0,16.5251,1.3632,80.8786,17.6353
22,3.6982,2.1548,0.07,0.0404,1,43.4416,0.5434,31.2793,3.6039
26,6.8181,9.9856,0.5355,3.8836,1,36.1622,2.9461,93.8831,6.3676
15,9.7677,4.3308,0.9903,4.078,1,35.6347,2.3741,38.6442,16.2341
18,8.6235,7.0297,0.738,4.9897,1,13.4453,1.7355,79.8737,14.3197
27,1.2124,1.8266,0.3273,2.061,1,39.6002,2.1063,26.6202,2.5055
14,9.087,6.0987,0.8272,0.0965,0,17.9209,0.4651,7.1213,22.6489
23,8.0488,7.2611,0.769,1.1736,1,20.0695,2.8867,88.2739,3.5527
18,8.0234,3.1448,0.2816,2.9388,1,14.3781,2.9891,92.8024,1.4738
22,5.122,8.289,0.0143,4.8097,1,6.0695,1.9453,71.1019,7.3021
21,4.582,6.0342,0.1182,0.5179,0,21.0197,2.0049,77.2367,0.6352
24,3.7262,3.8912,0.8773,0.6079,1,0.847,2.1134,1.7056,0.7374
29,1.5913,5.5764,0.8366,3.5088,1,22.7955,1.9974,75.6285,13.8896
24,3.0541,5.7676,0.2952,3.336,0,36.2503,1.3156,47.7474,21.4308
23,3.2194,1.6554,0.2852,1.2525,1,48.0373,1.622,45.8263,9.6611
18,5.3567,4.0273,0.7929,4.0657,1,3.9307,0.8482,54.4669,7.2514
16,7.727,3.4343,0.9377,0.6439,0,14.0645,1.3405,27.8498,21.9511
17,5.2643,4.009,0.7791,4.6287,0,24.7066,1.3083,69.9326,1.4751
29,1.5206,7.6111,0.6056,1.0052,1,8.5194,0.8644,30.2633,11.3595
17,9.6201,4.8254,0.2427,0.4068,1,5.8414,2.3601,56.3021,6.0625
17,9.4845,9.4032,0.5257,1.6976,1,22.6159,1.229,14.5558,9.1611
15,8.0667,2.9368,0.2335,0.9392,1,29.0365,1.6551,67.8325,9.8591
11,9.922,4.157,0.808,2.6347,0,41.0104,0.4683,19.7717,13.0833
22,5.9003,7.8696,0.387,3.4342,0,49.8902,1.4249,17.871,10.878
18,9.6649,5.4602,0.8337,2.4546,1,38.7135,2.2844,3.404,23.7132
23,1.6804,5.4703,0.3816,3.303,0,11.067,1.3336,13.0568,0.6123
21,4.2911,0.5334,0.8241,1.8246,1,37.3989,1.6732,24.0245,18.1838
25,3.0284,3.986,0.3333,0.1396,1,26.8577,2.1051,23.0086,1.2239
20,2.7625,2.7073,0.4401,4.8703,1,22.5405,1.1669,33.4395,10.3457
27,2.2672,9.9934,0.6155,4.0971,0,46.7864,1.0598,6.3872,4.8443
16,6.6017,3.0836,0.0703,0.3671,1,35.1046,0.2572,93.5846,22.6873
23,8.0319,8.845,0.9482,2.2459,1,34.0847,1.7468,12.7984,17.3398
20,6.2047,6.7623,0.5736,3.1751,0,0.5878,2.1209,70.4944,11.1083
26,2.3227,3.4092,0.5078,0.953,0,43.2536,1.7438,53.9722,22.8538
18,8.3001,5.4353,0.8394,2.8899,1,39.665,0.8506,55.7261,17.3111
21,6.7236,8.4054,0.8658,2.6682,1,14.9471,0.787,11.4462,22.8466
23,4.4935,8.8337,0.5223,1.0413,1,14.6057,0.4785,25.0783,16.9098
13,7.0672,1.6039,0.9273,0.7061,1,2.6739,0.141,78.2082,1.8651
19,3.3391,3.3957,0.0647,3.7948,1,2.5428,1.2806,46.905,14.7913
20,4.1067,3.3522,0.1132,1.6129,1,33.4297,0.4816,46.2497,23.5284
13,9.2574,0.4204,0.5968,1.2202,1,9.3119,2.0724,55.0453,5.1404
28,3.6145,5.9824,0.3541,3.6894,1,46.1774,2.8852,43.9468,19.0258
21,5.2299,8.5482,0.4642,3.6803,0,42.1202,0.2204,80.8075,4.4312
17,9.0113,3.8157,0.3281,1.382,1,17.4443,2.6789,75.1218,10.8537
17,7.3695,7.4004,0.4047,4.3628,1,19.0034,1.9731,32.3834,2.0319
29,1.5598,6.277,0.8226,3.4413,0,16.3638,2.5808,81.396,8.1741
22,2.3257,3.7565,0.5935,1.7288,0,4.6197,0.4649,52.342,18.6294
24,1.0706,1.4106,0.9973,2.1374,0,1.5715,2.7194,63.1459,1.0864
24,6.6783,7.0932,0.7869,3.6335,1,22.6067,2.8736,86.7514,7.6847
29,5.0291,8.5457,0.2737,1.0579,0,47.152,2.7201,48.1233,15.1141
32,2.2085,6.8585,0.2643,2.3438,1,45.8625,2.3565,75.8698,22.7654
8,9.6214,0.1788,0.3359,3.2678,1,40.4919,0.2709,63.1806,5.8884
19,5.7669,2.1623,0.8433,2.6975,1,31.4297,0.6622,43.2477,4.1556
23,3.177,0.6948,0.0273,3.0416,1,42.8111,2.7394,79.1158,4.8881
18,5.5054,5.7039,0.2302,2.7311,1,25.7534,0.6883,11.4108,5.6834
23,7.1166,7.5648,0.9049,0.9961,1,9.008,1.0431,58.5408,15.3197
24,1.6862,1.1058,0.6399,2.051,1,34.2085,0.1514,5.5947,23.968
26,3.4723,8.3834,0.2268,2.6599,1,46.0323,1.8843,16.4607,12.5662
12,8.2627,5.5551,0.2191,3.9003,0,0.9803,1.6899,60.2885,6.5143
25,5.137,6.8997,0.8626,3.2695,0,12.5722,2.8853,31.4531,17.927
27,5.9192,9.714,0.8938,2.133,1,13.2719,2.677,26.985,3.798
14,4.8953,0.8368,0.2561,4.872,1,4.952,1.5178,95.628,0.7203
31,1.3951,9.0122,0.4205,0.539,0,11.2747,1.828,37.2247,14.5264
21,2.4917,1.261,0.8346,1.034,0,19.1991,1.2396,56.9094,5.0471
21,5.0099,3.9296,0.771,1.7066,1,46.9918,0.3974,53.8906,9.5817
31,2.8827,8.5144,0.8139,1.1429,1,43.0133,2.6034,7.1398,5.5473
30,1.4498,9.0625,0.5184,3.1272,1,47.3003,1.6486,67.7533,22.0335
14,8.5928,5.0637,0.9115,0.1978,0,6.0286,1.2762,51.7772,8.1117
11,9.8307,5.941,0.326,0.8872,1,1.4024,0.2054,38.7603,10.7778
17,8.1383,7.0815,0.1567,1.4667,1,5.4942,1.9962,7.5357,5.6362
16,8.6841,8.3276,0.7087,3.4167,0,45.7148,1.199,30.0084,2.0364
18,3.1778,1.2151,0.5394,4.3793,1,7.8744,0.7611,88.5254,12.3014
20,9.6456,8.1007,0.8546,3.9925,1,28.6318,2.6303,18.1974,20.8494
21,2.7723,4.8128,0.0812,0.9104,1,11.3791,0.5509,22.714,8.4404
14,9.5629,4.5062,0.8437,2.827,1,1.0318,1.5451,21.3241,18.7432
16,9.9534,4.239,0.2933,0.1501,1,4.2311,2.3873,89.1897,0.7827
21,7.4055,5.0921,0.6549,1.5527,1,35.4899,2.5472,70.2996,5.6522
16,9.8303,9.4505,0.0401,4.0299,0,9.1183,2.4561,88.3025,3.1559
23,6.1259,5.482,0.6096,2.2833,1,11.457,2.6899,91.4609,9.6692
27,3.3359,9.5318,0.7173,0.7497,0,18.8628,0.4271,92.8688,21.464
19,4.933,1.8029,0.3688,2.1928,0,32.8621,2.8214,49.0858,8.9643
19,6.342,7.2414,0.2154,0.9902,1,23.4686,0.0324,48.1462,14.4798
28,1.6577,8.1224,0.5376,1.966,0,47.2305,0.7677,83.0634,21.5554
19,6.6011,6.7913,0.8332,2.4392,1,21.7091,0.2521,33.8607,8.6349
18,9.8306,6.0692,0.3235,1.7478,1,9.9565,2.8366,3.1989,8.7781
22,2.711,5.6481,0.2525,4.6848,1,26.8071,1.2718,33.8232,2.1116
17,8.1334,8.6093,0.2789,2.8127,0,22.5445,0.9458,71.9187,8.3772
16,9.1711,8.2165,0.9491,4.2145,0,39.3569,0.5013,13.2378,17.9078
10,9.4933,1.2229,0.3593,3.8036,1,46.7561,0.4675,78.6933,20.2711
18,9.6412,8.4859,0.0036,3.3058,1,41.8148,1.8418,81.732,17.346
13,5.6931,4.1407,0.7817,2.4844,0,19.452,0.1413,10.9903,0.1662
14,9.7958,2.537,0.6993,0.0109,1,10.8058,1.783,10.6861,2.8074
24,7.8158,8.6977,0.1286,3.0673,1,45.7244,2.3239,20.6824,17.5436
26,2.455,4.3202,0.9849,1.7798,0,19.297,1.803,36.2825,22.6175
28,5.2921,8.0836,0.6081,0.5888,1,38.5103,2.4797,53.7406,16.6887
16,7.465,2.634,0.5008,2.2231,1,49.4764,0.7958,49.0687,5.4265
15,3.2261,0.0393,0.3822,3.6778,1,28.8721,0.2315,85.4637,2.5814
18,6.7655,4.9546,0.8987,4.8084,0,23.994,2.163,15.081,21.0484
17,6.9994,1.0023,0.244,1.8705,1,34.9935,2.4844,70.0597,2.3767
25,2.4643,7.5438,0.2858,2.7136,1,9.6965,1.505,55.3398,3.6249
19,6.0858,2.7608,0.1224,4.2562,1,24.412,2.4619,73.9457,14.3206
17,7.9446,4.4365,0.7591,1.67,1,15.6165,1.3738,34.8527,4.5599
14,5.4901,0.8703,0.5955,0.7113,0,8.2114,0.5956,47.6666,5.4622
27,1.1089,2.8666,0.6091,1.4094,1,30.5068,1.4232,3.8307,3.4142
27,1.0813,7.8149,0.2185,4.4956,1,28.7853,0.6479,12.4945,22.6638
21,4.2133,1.5159,0.6512,0.797,1,38.0602,1.4161,38.1246,2.9982
16,9.3357,6.4716,0.7655,1.6461,0,43.6485,0.4427,48.6442,22.352
23,3.0581,9.1743,0.3579,2.3232,0,11.0188,0.5567,9.4889,7.8287
24,6.7093,6.7984,0.8013,4.2356,1,38.9851,2.6487,82.6738,19.7174
23,2.9987,8.1102,0.3488,4.6886,0,18.3693,0.3476,94.6592,22.7999
18,3.895,1.0897,0.7581,2.1291,1,31.4403,0.6728,60.0434,12.4622
16,8.6324,2.5073,0.0337,4.6598,1,42.512,2.9866,6.2868,18.4841
22,7.5598,8.9454,0.5512,0.8073,1,12.8093,1.7281,74.1438,6.3843
30,1.8586,7.1511,0.9695,0.7843,0,30.0481,1.7575,22.4992,9.1911
26,4.8583,6.3955,0.9812,4.7463,1,24.0159,2.5349,73.6315,13.2717
30,1.2625,6.6377,0.2818,2.5484,1,39.5289,1.573,44.0003,20.4111
21,5.328,4.142,0.4414,0.9295,1,34.8621,0.6653,6.2892,14.8977
14,6.9619,0.4456,0.063,2.44,1,38.4816,1.2674,28.5961,0.5304
27,2.0665,7.8444,0.8733,3.9161,0,14.3972,2.265,43.276,7.3148
